lon,lat,predicted_label_2019,predicted_label_2024,changed
113.2169,-2.5849,Forest,Forest,False
113.3472,-2.5849,Shrubland/Agriculture,Shrubland/Agriculture,False
113.5134,-2.5849,Forest,Forest,False
113.5313,-2.5849,Forest,Forest,False
113.5448,-2.5849,Forest,Forest,False
113.6706,-2.5849,Forest,Forest,False
113.181,-2.5804,Forest,Forest,False
113.4146,-2.5804,Forest,Shrubland/Agriculture,True
113.428,-2.5804,Shrubland/Agriculture,Shrubland/Agriculture,False
113.4729,-2.5804,Forest,Forest,False
113.6616,-2.5804,Forest,Forest,False
113.1675,-2.5759,Forest,Forest,False
113.2349,-2.5759,Forest,Forest,False
113.2618,-2.5759,Forest,Forest,False
113.2933,-2.5759,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3292,-2.5759,Forest,Shrubland/Agriculture,True
113.3921,-2.5759,Forest,Shrubland/Agriculture,True
113.4415,-2.5759,Forest,Forest,False
113.4819,-2.5759,Forest,Forest,False
113.5762,-2.5759,Forest,Forest,False
113.5852,-2.5759,Forest,Forest,False
113.6212,-2.5759,Forest,Forest,False
113.1001,-2.5714,Forest,Forest,False
113.1046,-2.5714,Forest,Forest,False
113.1495,-2.5714,Forest,Forest,False
113.172,-2.5714,Forest,Forest,False
113.3517,-2.5714,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3562,-2.5714,Shrubland/Agriculture,Shrubland/Agriculture,False
113.455,-2.5714,Forest,Built-up,True
113.5179,-2.5714,Forest,Forest,False
113.5852,-2.5714,Forest,Forest,False
113.5942,-2.5714,Forest,Forest,False
113.6122,-2.5714,Forest,Forest,False
113.6391,-2.5714,Forest,Forest,False
113.163,-2.5669,Forest,Forest,False
113.2394,-2.5669,Forest,Forest,False
113.3337,-2.5669,Forest,Shrubland/Agriculture,True
113.3472,-2.5669,Forest,Forest,False
113.4011,-2.5669,Shrubland/Agriculture,Shrubland/Agriculture,False
113.455,-2.5669,Forest,Built-up,True
113.5044,-2.5669,Forest,Forest,False
113.6391,-2.5669,Forest,Forest,False
113.163,-2.5624,Forest,Forest,False
113.1855,-2.5624,Forest,Forest,False
113.2888,-2.5624,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3247,-2.5624,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3876,-2.5624,Forest,Forest,False
113.4729,-2.5624,Forest,Forest,False
113.5089,-2.5624,Forest,Forest,False
113.5268,-2.5624,Forest,Forest,False
113.6212,-2.5624,Forest,Forest,False
113.6526,-2.5624,Forest,Forest,False
113.4954,-2.558,Forest,Forest,False
113.5403,-2.558,Forest,Forest,False
113.5448,-2.558,Forest,Forest,False
113.5807,-2.558,Shrubland/Agriculture,Shrubland/Agriculture,False
113.6122,-2.558,Forest,Forest,False
113.199,-2.5535,Forest,Forest,False
113.5134,-2.5535,Forest,Forest,False
113.5538,-2.5535,Forest,Forest,False
113.5852,-2.5535,Forest,Forest,False
113.19,-2.549,Forest,Forest,False
113.2708,-2.549,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3831,-2.549,Shrubland/Agriculture,Forest,True
113.3876,-2.549,Forest,Forest,False
113.3921,-2.549,Shrubland/Agriculture,Forest,True
113.4415,-2.549,Forest,Forest,False
113.5089,-2.549,Forest,Forest,False
113.5358,-2.549,Forest,Forest,False
113.5673,-2.549,Forest,Shrubland/Agriculture,True
113.5807,-2.549,Forest,Forest,False
113.6391,-2.549,Forest,Forest,False
113.1585,-2.5445,Forest,Forest,False
113.1675,-2.5445,Forest,Forest,False
113.2888,-2.5445,Forest,Shrubland/Agriculture,True
113.3472,-2.5445,Shrubland/Agriculture,Shrubland/Agriculture,False
113.4415,-2.5445,Forest,Forest,False
113.4774,-2.5445,Forest,Forest,False
113.5538,-2.5445,Forest,Forest,False
113.6436,-2.5445,Forest,Forest,False
113.6571,-2.5445,Forest,Forest,False
113.1226,-2.54,Forest,Forest,False
113.1406,-2.54,Forest,Forest,False
113.3068,-2.54,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3337,-2.54,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3472,-2.54,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3651,-2.54,Shrubland/Agriculture,Built-up,True
113.4325,-2.54,Forest,Forest,False
113.446,-2.54,Forest,Forest,False
113.4729,-2.54,Shrubland/Agriculture,Shrubland/Agriculture,False
113.6077,-2.54,Forest,Forest,False
113.1046,-2.5355,Forest,Forest,False
113.2933,-2.5355,Shrubland/Agriculture,Water,True
113.3382,-2.5355,Forest,Forest,False
113.3517,-2.5355,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3562,-2.5355,Shrubland/Agriculture,Built-up,True
113.3786,-2.5355,Forest,Forest,False
113.5942,-2.5355,Forest,Forest,False
113.6436,-2.5355,Forest,Forest,False
113.1226,-2.531,Forest,Forest,False
113.1271,-2.531,Forest,Forest,False
113.1451,-2.531,Forest,Forest,False
113.3292,-2.531,Forest,Shrubland/Agriculture,True
113.4235,-2.531,Forest,Forest,False
113.5493,-2.531,Shrubland/Agriculture,Shrubland/Agriculture,False
113.5852,-2.531,Shrubland/Agriculture,Forest,True
113.6122,-2.531,Forest,Water,True
113.6481,-2.531,Shrubland/Agriculture,Shrubland/Agriculture,False
113.1046,-2.5265,Forest,Forest,False
113.1495,-2.5265,Forest,Forest,False
113.2933,-2.5265,Forest,Forest,False
113.2978,-2.5265,Shrubland/Agriculture,Shrubland/Agriculture,False
113.3292,-2.5265,Shrubland/Agriculture,Shrubland/Agriculture,False
113.464,-2.5265,Forest,Forest,False
113.4954,-2.5265,Shrubland/Agriculture,Shrubland/Agriculture,False
113.5987,-2.5265,Shrubland/Agriculture,Forest,True
113.2888,-2.522,Forest,Forest,False
113.4774,-2.522,Forest,Forest,False
113.5179,-2.522,Shrubland/Agriculture,Shrubland/Agriculture,False
113.5313,-2.522,Shrubland/Agriculture,Built-up,True
113.5583,-2.522,Shrubland/Agriculture,Forest,True
113.5718,-2.522,Shrubland/Agriculture,Shrubland/Agriculture,False
113.5987,-2.522,Shrubland/Agriculture,Shrubland/Agriculture,False
113.6346,-2.522,Shrubland/Agriculture,Shrubland/Agriculture,False
113.1136,-2.5175,Forest,Forest,False
113.2484,-2.5175,Forest,Forest,False
113.3247,-2.5175,Shrubland/Agriculture,Shrubland/Agriculture,False
113.4056,-2.5175,Forest,Forest,False
113.437,-2.5175,Forest,Forest,False
113.4774,-2.5175,Forest,Forest,False
113.4954,-2.5175,Shrubland/Agriculture,Shrubland/Agriculture,False
113.5538,-2.5175,Forest,Forest,False
113.5718,-2.5175,Shrubland/Agriculture,Shrubland/Agriculture,False
113.6526,-2.5175,Shrubland/Agriculture,Shrubland/Agriculture,False
113.2663,-2.513,Forest,Forest,False
113.3382,-2.513,Forest,Shrubland/Agriculture,True
113.3696,-2.513,Forest,Forest,False
113.4505,-2.513,Forest,Forest,False
113.5268,-2.513,Shrubland/Agriculture,Built-up,True
113.6212,-2.513,Forest,Forest,False
113.1136,-2.5085,Forest,Forest,False
113.1495,-2.5085,Forest,Forest,False
113.3112,-2.5085,Forest,Forest,False
113.3202,-2.5085,Shrubland/Agriculture,Shrubland/Agriculture,False
113.446,-2.5085,Forest,Forest,False
113.5179,-2.5085,Shrubland/Agriculture,Forest,True
113.6346,-2.5085,Forest,Forest,False
113.3112,-2.5041,Forest,Forest,False
113.3157,-2.5041,Shrubland/Agriculture,Forest,True
113.4999,-2.5041,Forest,Forest,False
113.1585,-2.4996,Forest,Forest,False
113.2618,-2.4996,Forest,Forest,False
113.3337,-2.4996,Shrubland/Agriculture,Shrubland/Agriculture,False
113.4101,-2.4996,Forest,Forest,False
113.428,-2.4996,Forest,Forest,False
113.4819,-2.4996,Forest,Forest,False
113.5179,-2.4996,Shrubland/Agriculture,Forest,True
113.5358,-2.4996,Shrubland/Agriculture,Shrubland/Agriculture,False
113.6077,-2.4996,Forest,Forest,False
113.6301,-2.4996,Forest,Forest,False
113.1046,-2.4951,Shrubland/Agriculture,Shrubland/Agriculture,False
113.1945,-2.4951,Forest,Forest,False
113.3696,-2.4951,Forest,Forest,False
113.4056,-2.4951,Forest,Forest,False
113.6122,-2.4951,Forest,Forest,False
113.6616,-2.4951,Forest,Forest,False
113.1046,-2.4906,Shrubland/Agriculture,Forest,True
113.2573,-2.4906,Forest,Forest,False
113.3202,-2.4906,Forest,Forest,False
113.3292,-2.4906,Forest,Forest,False
113.4325,-2.4906,Forest,Forest,False
113.437,-2.4906,Forest,Forest,False
113.464,-2.4906,Forest,Forest,False
113.6077,-2.4906,Shrubland/Agriculture,Shrubland/Agriculture,False
113.6167,-2.4906,Forest,Forest,False
113.1181,-2.4861,Forest,Forest,False
113.19,-2.4861,Forest,Forest,False
113.2034,-2.4861,Forest,Forest,False
113.2259,-2.4861,Forest,Forest,False
113.3112,-2.4861,Forest,Forest,False
113.3247,-2.4861,Shrubland/Agriculture,Shrubland/Agriculture,False
113.4774,-2.4861,Forest,Forest,False
113.5807,-2.4861,Forest,Shrubland/Agriculture,True
113.6032,-2.4861,Shrubland/Agriculture,Shrubland/Agriculture,False
113.2798,-2.4816,Forest,Forest,False
113.3517,-2.4816,Forest,Forest,False
113.3696,-2.4816,Forest,Forest,False
113.4325,-2.4816,Forest,Forest,False
112.7902,-3.052,Forest,Forest,False
112.8037,-3.052,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9474,-3.052,Forest,Forest,False
112.9699,-3.052,Forest,Forest,False
112.5612,-3.0475,Shrubland/Agriculture,Bare/Mining-like,True
112.5881,-3.0475,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6285,-3.0475,Forest,Forest,False
112.6914,-3.0475,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7543,-3.0475,Forest,Forest,False
112.7633,-3.0475,Shrubland/Agriculture,Built-up,True
112.7723,-3.0475,Shrubland/Agriculture,Built-up,True
112.8082,-3.0475,Shrubland/Agriculture,Built-up,True
112.8666,-3.0475,Forest,Forest,False
112.916,-3.0475,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9923,-3.0475,Shrubland/Agriculture,Shrubland/Agriculture,False
113.0822,-3.0475,Bare/Mining-like,Built-up,True
112.5791,-3.043,Forest,Shrubland/Agriculture,True
112.615,-3.043,Shrubland/Agriculture,Built-up,True
112.6465,-3.043,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6869,-3.043,Shrubland/Agriculture,Forest,True
112.7767,-3.043,Forest,Shrubland/Agriculture,True
112.8082,-3.043,Shrubland/Agriculture,Shrubland/Agriculture,False
112.5432,-3.0386,Shrubland/Agriculture,Shrubland/Agriculture,False
112.5477,-3.0386,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6016,-3.0386,Shrubland/Agriculture,Bare/Mining-like,True
112.6824,-3.0386,Forest,Forest,False
112.8621,-3.0386,Shrubland/Agriculture,Forest,True
112.9025,-3.0386,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9699,-3.0386,Forest,Forest,False
113.0193,-3.0386,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6555,-3.0341,Shrubland/Agriculture,Forest,True
112.7498,-3.0341,Forest,Forest,False
112.7588,-3.0341,Shrubland/Agriculture,Shrubland/Agriculture,False
112.934,-3.0341,Built-up,Shrubland/Agriculture,True
113.0238,-3.0341,Forest,Forest,False
113.0912,-3.0341,Forest,Forest,False
112.5612,-3.0296,Forest,Shrubland/Agriculture,True
112.6195,-3.0296,Shrubland/Agriculture,Forest,True
112.7228,-3.0296,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7543,-3.0296,Shrubland/Agriculture,Built-up,True
112.7588,-3.0296,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8172,-3.0296,Forest,Forest,False
112.8262,-3.0296,Forest,Forest,False
112.8396,-3.0296,Forest,Forest,False
112.8441,-3.0296,Forest,Forest,False
112.8486,-3.0296,Forest,Forest,False
112.8576,-3.0296,Forest,Forest,False
112.9834,-3.0296,Forest,Forest,False
112.9968,-3.0296,Forest,Forest,False
113.0238,-3.0296,Forest,Forest,False
112.5836,-3.0251,Forest,Shrubland/Agriculture,True
112.7049,-3.0251,Shrubland/Agriculture,Forest,True
112.7184,-3.0251,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7588,-3.0251,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7947,-3.0251,Shrubland/Agriculture,Built-up,True
112.8576,-3.0251,Forest,Forest,False
112.9923,-3.0251,Forest,Forest,False
112.9968,-3.0251,Forest,Forest,False
112.6195,-3.0206,Shrubland/Agriculture,Forest,True
112.8217,-3.0206,Shrubland/Agriculture,Forest,True
112.8531,-3.0206,Forest,Forest,False
112.8845,-3.0206,Shrubland/Agriculture,Forest,True
112.9699,-3.0206,Forest,Forest,False
113.0193,-3.0206,Forest,Forest,False
113.0507,-3.0206,Forest,Forest,False
113.0552,-3.0206,Forest,Forest,False
112.5701,-3.0161,Forest,Shrubland/Agriculture,True
112.7139,-3.0161,Forest,Forest,False
112.7453,-3.0161,Forest,Forest,False
112.7812,-3.0161,Shrubland/Agriculture,Bare/Mining-like,True
112.7947,-3.0161,Shrubland/Agriculture,Built-up,True
112.8127,-3.0161,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8217,-3.0161,Forest,Forest,False
112.907,-3.0161,Shrubland/Agriculture,Shrubland/Agriculture,False
112.916,-3.0161,Built-up,Shrubland/Agriculture,True
113.0193,-3.0161,Forest,Forest,False
113.0777,-3.0161,Forest,Forest,False
113.0956,-3.0161,Forest,Forest,False
112.5342,-3.0116,Shrubland/Agriculture,Built-up,True
112.5926,-3.0116,Forest,Forest,False
112.66,-3.0116,Forest,Forest,False
112.8576,-3.0116,Forest,Forest,False
112.9025,-3.0116,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9519,-3.0116,Forest,Forest,False
112.9609,-3.0116,Forest,Forest,False
112.9744,-3.0116,Forest,Forest,False
112.9834,-3.0116,Shrubland/Agriculture,Forest,True
113.0732,-3.0116,Forest,Forest,False
112.5252,-3.0071,Shrubland/Agriculture,Built-up,True
112.5432,-3.0071,Forest,Forest,False
112.6285,-3.0071,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7049,-3.0071,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7318,-3.0071,Forest,Forest,False
112.7678,-3.0071,Forest,Forest,False
112.9654,-3.0071,Forest,Forest,False
112.9923,-3.0071,Forest,Forest,False
113.0103,-3.0071,Forest,Forest,False
112.633,-3.0026,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7139,-3.0026,Shrubland/Agriculture,Forest,True
112.7902,-3.0026,Shrubland/Agriculture,Built-up,True
112.8037,-3.0026,Shrubland/Agriculture,Built-up,True
112.6959,-2.9981,Shrubland/Agriculture,Forest,True
112.8756,-2.9981,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9564,-2.9981,Forest,Shrubland/Agriculture,True
112.9789,-2.9981,Forest,Forest,False
112.5252,-2.9936,Forest,Forest,False
112.5297,-2.9936,Forest,Forest,False
112.5567,-2.9936,Forest,Forest,False
112.651,-2.9936,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7408,-2.9936,Forest,Forest,False
112.8711,-2.9936,Shrubland/Agriculture,Forest,True
112.9295,-2.9936,Forest,Shrubland/Agriculture,True
112.9564,-2.9936,Forest,Shrubland/Agriculture,True
113.0193,-2.9936,Forest,Forest,False
113.0238,-2.9936,Forest,Forest,False
113.0283,-2.9936,Forest,Forest,False
112.6285,-2.9891,Shrubland/Agriculture,Forest,True
112.651,-2.9891,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6779,-2.9891,Forest,Forest,False
112.7498,-2.9891,Forest,Built-up,True
112.7857,-2.9891,Shrubland/Agriculture,Built-up,True
112.8037,-2.9891,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8666,-2.9891,Shrubland/Agriculture,Forest,True
112.9115,-2.9891,Shrubland/Agriculture,Shrubland/Agriculture,False
112.5252,-2.9847,Forest,Forest,False
112.7857,-2.9847,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9789,-2.9847,Forest,Forest,False
113.0103,-2.9847,Shrubland/Agriculture,Forest,True
112.5342,-2.9802,Shrubland/Agriculture,Built-up,True
112.6061,-2.9802,Shrubland/Agriculture,Shrubland/Agriculture,False
112.66,-2.9802,Shrubland/Agriculture,Built-up,True
112.6645,-2.9802,Forest,Shrubland/Agriculture,True
112.6959,-2.9802,Forest,Forest,False
112.7588,-2.9802,Forest,Shrubland/Agriculture,True
112.8306,-2.9802,Shrubland/Agriculture,Bare/Mining-like,True
112.8711,-2.9802,Shrubland/Agriculture,Forest,True
112.9744,-2.9802,Shrubland/Agriculture,Forest,True
113.0597,-2.9802,Forest,Forest,False
112.5567,-2.9757,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6375,-2.9757,Forest,Forest,False
112.898,-2.9757,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6106,-2.9712,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7049,-2.9712,Forest,Shrubland/Agriculture,True
112.7453,-2.9712,Forest,Forest,False
112.9205,-2.9712,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9744,-2.9712,Forest,Forest,False
112.7902,-2.9667,Built-up,Bare/Mining-like,True
112.7992,-2.9667,Shrubland/Agriculture,Built-up,True
112.9609,-2.9667,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9834,-2.9667,Forest,Forest,False
112.5432,-2.9622,Forest,Forest,False
112.5746,-2.9622,Forest,Forest,False
112.6734,-2.9622,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6779,-2.9622,Forest,Forest,False
112.7273,-2.9622,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8262,-2.9622,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9115,-2.9622,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9519,-2.9622,Forest,Forest,False
112.5567,-2.9577,Shrubland/Agriculture,Shrubland/Agriculture,False
112.5926,-2.9577,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6195,-2.9577,Shrubland/Agriculture,Forest,True
112.651,-2.9577,Forest,Forest,False
112.6689,-2.9577,Shrubland/Agriculture,Forest,True
112.7947,-2.9577,Forest,Forest,False
112.8217,-2.9577,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8576,-2.9577,Forest,Forest,False
112.8801,-2.9577,Shrubland/Agriculture,Forest,True
112.898,-2.9577,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9699,-2.9577,Forest,Forest,False
112.9789,-2.9577,Forest,Forest,False
112.6195,-2.9532,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7094,-2.9532,Shrubland/Agriculture,Shrubland/Agriculture,False
112.889,-2.9532,Forest,Shrubland/Agriculture,True
113.0687,-2.9532,Forest,Forest,False
112.5926,-2.9487,Shrubland/Agriculture,Shrubland/Agriculture,False
112.624,-2.9487,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6375,-2.9487,Forest,Forest,False
112.6824,-2.9487,Forest,Forest,False
112.7004,-2.9487,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7094,-2.9487,Shrubland/Agriculture,Forest,True
112.7723,-2.9487,Forest,Forest,False
112.8441,-2.9487,Shrubland/Agriculture,Forest,True
112.916,-2.9487,Shrubland/Agriculture,Shrubland/Agriculture,False
113.0552,-2.9487,Forest,Forest,False
113.0956,-2.9487,Shrubland/Agriculture,Shrubland/Agriculture,False
112.6689,-2.9442,Forest,Forest,False
112.7004,-2.9442,Shrubland/Agriculture,Forest,True
112.8082,-2.9442,Shrubland/Agriculture,Built-up,True
112.8351,-2.9442,Forest,Forest,False
112.8576,-2.9442,Forest,Forest,False
113.0103,-2.9442,Forest,Forest,False
112.5612,-2.9397,Forest,Forest,False
112.5701,-2.9397,Forest,Forest,False
112.624,-2.9397,Forest,Built-up,True
112.6465,-2.9397,Forest,Forest,False
112.7767,-2.9397,Forest,Forest,False
112.7947,-2.9397,Shrubland/Agriculture,Built-up,True
112.8217,-2.9397,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9295,-2.9397,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9789,-2.9397,Shrubland/Agriculture,Forest,True
112.9968,-2.9397,Forest,Forest,False
112.5746,-2.9352,Forest,Forest,False
112.6914,-2.9352,Shrubland/Agriculture,Forest,True
112.7004,-2.9352,Forest,Forest,False
112.7498,-2.9352,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8217,-2.9352,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8486,-2.9352,Forest,Forest,False
112.925,-2.9352,Shrubland/Agriculture,Shrubland/Agriculture,False
112.624,-2.9308,Shrubland/Agriculture,Forest,True
112.642,-2.9308,Forest,Forest,False
112.7004,-2.9308,Shrubland/Agriculture,Forest,True
112.7992,-2.9308,Built-up,Bare/Mining-like,True
113.0687,-2.9308,Shrubland/Agriculture,Forest,True
112.5701,-2.9263,Forest,Forest,False
112.7633,-2.9263,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8486,-2.9263,Forest,Forest,False
112.9654,-2.9263,Shrubland/Agriculture,Shrubland/Agriculture,False
113.0148,-2.9263,Forest,Forest,False
113.0507,-2.9263,Forest,Forest,False
112.5477,-2.9218,Forest,Forest,False
112.6061,-2.9218,Forest,Forest,False
112.6645,-2.9218,Shrubland/Agriculture,Forest,True
112.6914,-2.9218,Forest,Forest,False
112.7273,-2.9218,Shrubland/Agriculture,Forest,True
112.7633,-2.9218,Forest,Forest,False
112.916,-2.9218,Forest,Shrubland/Agriculture,True
112.9519,-2.9218,Forest,Forest,False
112.9564,-2.9218,Shrubland/Agriculture,Forest,True
113.0328,-2.9218,Forest,Forest,False
112.5297,-2.9173,Forest,Forest,False
112.615,-2.9173,Forest,Forest,False
112.6195,-2.9173,Forest,Forest,False
112.6645,-2.9173,Shrubland/Agriculture,Forest,True
112.8127,-2.9173,Shrubland/Agriculture,Built-up,True
112.9025,-2.9173,Shrubland/Agriculture,Shrubland/Agriculture,False
112.9744,-2.9173,Forest,Shrubland/Agriculture,True
112.7004,-2.9128,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7094,-2.9128,Shrubland/Agriculture,Shrubland/Agriculture,False
112.7408,-2.9128,Shrubland/Agriculture,Forest,True
112.7947,-2.9128,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8172,-2.9128,Shrubland/Agriculture,Shrubland/Agriculture,False
112.8306,-2.9128,Shrubland/Agriculture,Built-up,True
112.8441,-2.9128,Shrubland/Agriculture,Shrubland/Agriculture,False
