lon,lat,class_start,class_end,is_changed,transition_code,forest_loss,forest_gain,urbanization,mining_expansion
113.684,-3.07,1,1,0,1->1,0,0,0,0
113.702,-3.07,1,1,0,1->1,0,0,0,0
113.702,-3.0655,1,1,0,1->1,0,0,0,0
111.025,-3.0925,4,4,0,4->4,0,0,0,0
111.0385,-3.0835,4,4,0,4->4,0,0,0,0
111.0205,-3.079,4,4,0,4->4,0,0,0,0
111.025,-3.07,4,4,0,4->4,0,0,0,0
111.0295,-3.0655,4,4,0,4->4,0,0,0,0
111.025,-3.0565,3,2,1,3->2,0,0,1,0
111.9548,-2.8005,0,0,0,0->0,0,0,0,0
112.103,-2.8005,1,1,0,1->1,0,0,0,0
112.2647,-2.8005,1,1,0,1->1,0,0,0,0
112.2782,-2.8005,0,0,0,0->0,0,0,0,0
112.4623,-2.8005,0,0,0,0->0,0,0,0,0
112.5117,-2.8005,0,0,0,0->0,0,0,0,0
112.0491,-2.796,0,0,0,0->0,0,0,0,0
112.1389,-2.796,1,1,0,1->1,0,0,0,0
112.1569,-2.796,1,1,0,1->1,0,0,0,0
112.2333,-2.796,1,1,0,1->1,0,0,0,0
112.2422,-2.796,1,2,1,1->2,0,0,1,0
112.2467,-2.796,1,1,0,1->1,0,0,0,0
112.4938,-2.796,0,0,0,0->0,0,0,0,0
112.0536,-2.7915,0,0,0,0->0,0,0,0,0
112.0626,-2.7915,0,0,0,0->0,0,0,0,0
112.1614,-2.7915,1,1,0,1->1,0,0,0,0
112.1928,-2.7915,0,0,0,0->0,0,0,0,0
112.2198,-2.7915,0,0,0,0->0,0,0,0,0
112.2512,-2.7915,0,1,1,0->1,1,0,0,0
112.3545,-2.7915,0,0,0,0->0,0,0,0,0
112.4174,-2.7915,0,0,0,0->0,0,0,0,0
112.0042,-2.787,0,0,0,0->0,0,0,0,0
112.0177,-2.787,0,0,0,0->0,0,0,0,0
112.0491,-2.787,0,0,0,0->0,0,0,0,0
112.103,-2.787,0,0,0,0->0,0,0,0,0
112.1075,-2.787,2,1,1,2->1,0,0,0,0
112.1839,-2.787,0,0,0,0->0,0,0,0,0
112.2692,-2.787,1,0,1,1->0,0,1,0,0
111.9503,-2.7825,0,0,0,0->0,0,0,0,0
111.9952,-2.7825,0,0,0,0->0,0,0,0,0
112.0536,-2.7825,0,0,0,0->0,0,0,0,0
112.0985,-2.7825,1,0,1,1->0,0,1,0,0
112.2243,-2.7825,0,0,0,0->0,0,0,0,0
112.3725,-2.7825,4,4,0,4->4,0,0,0,0
112.4039,-2.7825,0,0,0,0->0,0,0,0,0
112.4309,-2.7825,0,0,0,0->0,0,0,0,0
112.4983,-2.7825,0,0,0,0->0,0,0,0,0
111.9952,-2.778,0,0,0,0->0,0,0,0,0
112.094,-2.778,0,0,0,0->0,0,0,0,0
112.1614,-2.778,1,1,0,1->1,0,0,0,0
112.386,-2.778,0,0,0,0->0,0,0,0,0
112.4039,-2.778,1,0,1,1->0,0,1,0,0
112.5073,-2.778,0,0,0,0->0,0,0,0,0
112.5162,-2.778,0,0,0,0->0,0,0,0,0
112.0267,-2.7735,0,0,0,0->0,0,0,0,0
112.0536,-2.7735,0,0,0,0->0,0,0,0,0
112.0761,-2.7735,0,0,0,0->0,0,0,0,0
112.1884,-2.7735,0,0,0,0->0,0,0,0,0
112.2063,-2.7735,1,0,1,1->0,0,1,0,0
112.2647,-2.7735,1,2,1,1->2,0,0,1,0
112.3321,-2.7735,1,1,0,1->1,0,0,0,0
112.4084,-2.7735,1,0,1,1->0,0,1,0,0
112.4489,-2.7735,0,0,0,0->0,0,0,0,0
112.4623,-2.7735,0,0,0,0->0,0,0,0,0
112.3006,-2.7691,1,1,0,1->1,0,0,0,0
112.3321,-2.7691,4,4,0,4->4,0,0,0,0
112.4174,-2.7691,1,0,1,1->0,0,1,0,0
111.9638,-2.7646,1,0,1,1->0,0,1,0,0
112.1973,-2.7646,0,0,0,0->0,0,0,0,0
112.2018,-2.7646,0,0,0,0->0,0,0,0,0
112.2737,-2.7646,1,2,1,1->2,0,0,1,0
112.2782,-2.7646,0,1,1,0->1,1,0,0,0
112.3905,-2.7646,0,1,1,0->1,1,0,0,0
112.4174,-2.7646,1,0,1,1->0,0,1,0,0
112.5162,-2.7646,0,0,0,0->0,0,0,0,0
111.9683,-2.7601,0,0,0,0->0,0,0,0,0
112.0491,-2.7601,0,0,0,0->0,0,0,0,0
112.0895,-2.7601,0,0,0,0->0,0,0,0,0
112.1569,-2.7601,0,0,0,0->0,0,0,0,0
112.1973,-2.7601,0,1,1,0->1,1,0,0,0
112.2288,-2.7601,1,1,0,1->1,0,0,0,0
112.2512,-2.7601,1,0,1,1->0,0,1,0,0
112.3231,-2.7601,0,1,1,0->1,1,0,0,0
112.4219,-2.7601,1,0,1,1->0,0,1,0,0
112.4309,-2.7601,1,0,1,1->0,0,1,0,0
112.4444,-2.7601,0,0,0,0->0,0,0,0,0
111.9817,-2.7556,0,0,0,0->0,0,0,0,0
111.9907,-2.7556,0,0,0,0->0,0,0,0,0
112.1345,-2.7556,0,0,0,0->0,0,0,0,0
112.1884,-2.7556,0,0,0,0->0,0,0,0,0
112.2108,-2.7556,1,1,0,1->1,0,0,0,0
112.386,-2.7556,1,0,1,1->0,0,1,0,0
112.5073,-2.7556,0,0,0,0->0,0,0,0,0
111.9593,-2.7511,0,0,0,0->0,0,0,0,0
112.1165,-2.7511,0,0,0,0->0,0,0,0,0
112.1434,-2.7511,1,1,0,1->1,0,0,0,0
112.1973,-2.7511,0,1,1,0->1,1,0,0,0
112.2422,-2.7511,1,1,0,1->1,0,0,0,0
112.3725,-2.7511,1,0,1,1->0,0,1,0,0
112.4039,-2.7511,1,1,0,1->1,0,0,0,0
112.4668,-2.7511,0,0,0,0->0,0,0,0,0
112.1524,-2.7466,0,0,0,0->0,0,0,0,0
112.1884,-2.7466,1,1,0,1->1,0,0,0,0
112.3456,-2.7466,1,1,0,1->1,0,0,0,0
112.359,-2.7466,4,4,0,4->4,0,0,0,0
112.3995,-2.7466,1,1,0,1->1,0,0,0,0
112.4713,-2.7466,0,0,0,0->0,0,0,0,0
112.5073,-2.7466,0,0,0,0->0,0,0,0,0
112.1434,-2.7421,0,0,0,0->0,0,0,0,0
111.9683,-2.7376,0,0,0,0->0,0,0,0,0
112.1075,-2.7376,0,0,0,0->0,0,0,0,0
112.1389,-2.7376,0,0,0,0->0,0,0,0,0
112.1524,-2.7376,0,0,0,0->0,0,0,0,0
112.1973,-2.7376,0,1,1,0->1,1,0,0,0
112.2153,-2.7376,0,0,0,0->0,0,0,0,0
112.2467,-2.7376,0,0,0,0->0,0,0,0,0
112.2512,-2.7376,0,0,0,0->0,0,0,0,0
112.2602,-2.7376,0,0,0,0->0,0,0,0,0
112.2917,-2.7376,1,0,1,1->0,0,1,0,0
112.2961,-2.7376,1,1,0,1->1,0,0,0,0
112.4174,-2.7376,1,1,0,1->1,0,0,0,0
111.9638,-2.7331,0,0,0,0->0,0,0,0,0
112.2333,-2.7331,0,1,1,0->1,1,0,0,0
112.3141,-2.7331,0,1,1,0->1,1,0,0,0
112.3366,-2.7331,1,1,0,1->1,0,0,0,0
112.386,-2.7331,1,0,1,1->0,0,1,0,0
112.4803,-2.7331,0,0,0,0->0,0,0,0,0
111.9548,-2.7286,0,0,0,0->0,0,0,0,0
112.0806,-2.7286,0,0,0,0->0,0,0,0,0
112.4039,-2.7286,0,0,0,0->0,0,0,0,0
112.4309,-2.7286,0,0,0,0->0,0,0,0,0
112.4399,-2.7286,0,0,0,0->0,0,0,0,0
112.4578,-2.7286,0,0,0,0->0,0,0,0,0
112.4758,-2.7286,0,0,0,0->0,0,0,0,0
111.9638,-2.7241,1,0,1,1->0,0,1,0,0
112.0222,-2.7241,0,0,0,0->0,0,0,0,0
112.1524,-2.7241,0,0,0,0->0,0,0,0,0
112.1569,-2.7241,0,0,0,0->0,0,0,0,0
112.35,-2.7241,2,1,1,2->1,0,0,0,0
112.359,-2.7241,1,2,1,1->2,0,0,1,0
112.4399,-2.7241,0,0,0,0->0,0,0,0,0
112.4534,-2.7241,0,0,0,0->0,0,0,0,0
112.4623,-2.7241,0,0,0,0->0,0,0,0,0
112.1839,-2.7196,0,0,0,0->0,0,0,0,0
112.2782,-2.7196,0,0,0,0->0,0,0,0,0
112.3456,-2.7196,1,1,0,1->1,0,0,0,0
112.3545,-2.7196,0,2,1,0->2,1,0,1,0
112.3815,-2.7196,1,1,0,1->1,0,0,0,0
112.386,-2.7196,1,0,1,1->0,0,1,0,0
112.3905,-2.7196,1,0,1,1->0,0,1,0,0
112.4264,-2.7196,1,0,1,1->0,0,1,0,0
112.4444,-2.7196,0,0,0,0->0,0,0,0,0
112.4489,-2.7196,0,0,0,0->0,0,0,0,0
112.4534,-2.7196,0,0,0,0->0,0,0,0,0
112.4758,-2.7196,0,0,0,0->0,0,0,0,0
112.4983,-2.7196,0,0,0,0->0,0,0,0,0
112.0671,-2.7152,0,0,0,0->0,0,0,0,0
111.9683,-2.7107,0,0,0,0->0,0,0,0,0
112.121,-2.7107,1,1,0,1->1,0,0,0,0
112.1479,-2.7107,0,0,0,0->0,0,0,0,0
112.1928,-2.7107,0,0,0,0->0,0,0,0,0
112.2243,-2.7107,1,0,1,1->0,0,1,0,0
112.4264,-2.7107,0,0,0,0->0,0,0,0,0
112.4399,-2.7107,0,0,0,0->0,0,0,0,0
112.4713,-2.7107,0,0,0,0->0,0,0,0,0
111.9952,-2.7062,2,0,1,2->0,0,1,0,0
111.9997,-2.7062,2,0,1,2->0,0,1,0,0
112.377,-2.7062,4,4,0,4->4,0,0,0,0
112.4803,-2.7062,0,0,0,0->0,0,0,0,0
112.5073,-2.7062,0,0,0,0->0,0,0,0,0
111.9503,-2.7017,0,0,0,0->0,0,0,0,0
112.0806,-2.7017,0,0,0,0->0,0,0,0,0
112.1389,-2.7017,0,0,0,0->0,0,0,0,0
112.1659,-2.7017,0,1,1,0->1,1,0,0,0
112.2108,-2.7017,1,1,0,1->1,0,0,0,0
112.4893,-2.7017,0,0,0,0->0,0,0,0,0
112.1434,-2.6972,0,0,0,0->0,0,0,0,0
112.1884,-2.6972,0,1,1,0->1,1,0,0,0
112.1973,-2.6972,1,0,1,1->0,0,1,0,0
112.2198,-2.6972,1,0,1,1->0,0,1,0,0
112.2333,-2.6972,0,2,1,0->2,1,0,1,0
112.2467,-2.6972,1,0,1,1->0,0,1,0,0
112.3366,-2.6972,1,0,1,1->0,0,1,0,0
112.3456,-2.6972,1,0,1,1->0,0,1,0,0
112.3995,-2.6972,1,1,0,1->1,0,0,0,0
112.4758,-2.6972,0,1,1,0->1,1,0,0,0
111.9907,-2.6927,0,0,0,0->0,0,0,0,0
112.0356,-2.6927,0,0,0,0->0,0,0,0,0
112.085,-2.6927,0,0,0,0->0,0,0,0,0
112.1345,-2.6927,0,0,0,0->0,0,0,0,0
112.1389,-2.6927,0,0,0,0->0,0,0,0,0
112.2108,-2.6927,1,0,1,1->0,0,1,0,0
112.4354,-2.6927,1,0,1,1->0,0,1,0,0
112.4578,-2.6927,0,0,0,0->0,0,0,0,0
112.4668,-2.6927,0,0,0,0->0,0,0,0,0
111.9593,-2.6882,0,0,0,0->0,0,0,0,0
112.0626,-2.6882,0,0,0,0->0,0,0,0,0
112.1165,-2.6882,0,0,0,0->0,0,0,0,0
112.1973,-2.6882,1,0,1,1->0,0,1,0,0
112.2198,-2.6882,1,0,1,1->0,0,1,0,0
112.2647,-2.6882,0,0,0,0->0,0,0,0,0
112.2872,-2.6882,1,0,1,1->0,0,1,0,0
112.2917,-2.6882,0,0,0,0->0,0,0,0,0
112.4174,-2.6882,0,0,0,0->0,0,0,0,0
111.9862,-2.6837,0,0,0,0->0,0,0,0,0
112.0042,-2.6837,0,0,0,0->0,0,0,0,0
112.0356,-2.6837,0,0,0,0->0,0,0,0,0
112.1255,-2.6837,0,0,0,0->0,0,0,0,0
112.1704,-2.6837,1,1,0,1->1,0,0,0,0
112.3096,-2.6837,1,0,1,1->0,0,1,0,0
112.3366,-2.6837,0,0,0,0->0,0,0,0,0
112.3545,-2.6837,1,1,0,1->1,0,0,0,0
112.4354,-2.6837,0,1,1,0->1,1,0,0,0
112.0446,-2.6792,0,0,0,0->0,0,0,0,0
112.085,-2.6792,1,1,0,1->1,0,0,0,0
112.1704,-2.6792,1,0,1,1->0,0,1,0,0
112.2647,-2.6792,0,0,0,0->0,0,0,0,0
112.3186,-2.6792,1,0,1,1->0,0,1,0,0
112.3276,-2.6792,0,0,0,0->0,0,0,0,0
112.3905,-2.6792,2,2,0,2->2,0,0,0,0
112.3995,-2.6792,4,4,0,4->4,0,0,0,0
112.4039,-2.6792,4,4,0,4->4,0,0,0,0
111.9638,-2.6747,0,0,0,0->0,0,0,0,0
111.9907,-2.6747,0,0,0,0->0,0,0,0,0
111.9952,-2.6747,0,0,0,0->0,0,0,0,0
112.0042,-2.6747,0,0,0,0->0,0,0,0,0
112.0177,-2.6747,0,0,0,0->0,0,0,0,0
112.1075,-2.6747,0,0,0,0->0,0,0,0,0
112.13,-2.6747,0,0,0,0->0,0,0,0,0
112.1704,-2.6747,0,0,0,0->0,0,0,0,0
112.1973,-2.6747,0,1,1,0->1,1,0,0,0
112.2467,-2.6747,1,0,1,1->0,0,1,0,0
112.3366,-2.6747,1,1,0,1->1,0,0,0,0
112.4084,-2.6747,1,1,0,1->1,0,0,0,0
112.4309,-2.6747,1,1,0,1->1,0,0,0,0
112.4623,-2.6747,0,0,0,0->0,0,0,0,0
112.4758,-2.6747,0,0,0,0->0,0,0,0,0
112.4893,-2.6747,0,0,0,0->0,0,0,0,0
112.4938,-2.6747,0,0,0,0->0,0,0,0,0
111.9593,-2.6702,0,0,0,0->0,0,0,0,0
112.0267,-2.6702,0,0,0,0->0,0,0,0,0
112.0671,-2.6702,1,0,1,1->0,0,1,0,0
112.2422,-2.6702,0,0,0,0->0,0,0,0,0
112.4803,-2.6702,0,0,0,0->0,0,0,0,0
111.9772,-2.6658,1,1,0,1->1,0,0,0,0
111.9952,-2.6658,0,0,0,0->0,0,0,0,0
112.0132,-2.6658,0,0,0,0->0,0,0,0,0
112.0806,-2.6658,1,1,0,1->1,0,0,0,0
112.094,-2.6658,1,0,1,1->0,0,1,0,0
112.112,-2.6658,0,0,0,0->0,0,0,0,0
112.1973,-2.6658,0,1,1,0->1,1,0,0,0
112.2063,-2.6658,0,0,0,0->0,0,0,0,0
112.2153,-2.6658,1,0,1,1->0,0,1,0,0
112.2378,-2.6658,1,1,0,1->1,0,0,0,0
112.2737,-2.6658,0,0,0,0->0,0,0,0,0
112.4803,-2.6658,0,0,0,0->0,0,0,0,0
111.9638,-2.6613,1,1,0,1->1,0,0,0,0
112.0761,-2.6613,0,0,0,0->0,0,0,0,0
112.1345,-2.6613,0,0,0,0->0,0,0,0,0
112.2108,-2.6613,0,0,0,0->0,0,0,0,0
112.3321,-2.6613,1,1,0,1->1,0,0,0,0
112.4668,-2.6613,0,0,0,0->0,0,0,0,0
112.4938,-2.6613,0,0,0,0->0,0,0,0,0
111.9638,-2.6568,0,0,0,0->0,0,0,0,0
111.9817,-2.6568,0,0,0,0->0,0,0,0,0
112.0132,-2.6568,0,0,0,0->0,0,0,0,0
112.1165,-2.6568,1,0,1,1->0,0,1,0,0
112.1928,-2.6568,1,1,0,1->1,0,0,0,0
112.2108,-2.6568,1,1,0,1->1,0,0,0,0
112.3006,-2.6568,1,0,1,1->0,0,1,0,0
112.3995,-2.6568,4,4,0,4->4,0,0,0,0
112.4129,-2.6568,0,0,0,0->0,0,0,0,0
111.9907,-2.6523,0,0,0,0->0,0,0,0,0
112.0401,-2.6523,0,0,0,0->0,0,0,0,0
112.0491,-2.6523,0,0,0,0->0,0,0,0,0
112.3456,-2.6523,1,1,0,1->1,0,0,0,0
112.368,-2.6523,1,1,0,1->1,0,0,0,0
112.395,-2.6523,1,1,0,1->1,0,0,0,0
112.4174,-2.6523,0,0,0,0->0,0,0,0,0
111.9548,-2.6478,1,0,1,1->0,0,1,0,0
111.9683,-2.6478,1,0,1,1->0,0,1,0,0
111.9772,-2.6478,1,1,0,1->1,0,0,0,0
112.0132,-2.6478,0,0,0,0->0,0,0,0,0
112.1255,-2.6478,0,0,0,0->0,0,0,0,0
112.13,-2.6478,0,0,0,0->0,0,0,0,0
112.1524,-2.6478,0,1,1,0->1,1,0,0,0
112.1749,-2.6478,1,0,1,1->0,0,1,0,0
112.2108,-2.6478,1,1,0,1->1,0,0,0,0
112.2602,-2.6478,0,0,0,0->0,0,0,0,0
112.2961,-2.6478,0,0,0,0->0,0,0,0,0
112.4264,-2.6478,0,0,0,0->0,0,0,0,0
112.4578,-2.6478,0,0,0,0->0,0,0,0,0
111.9772,-2.6433,1,1,0,1->1,0,0,0,0
112.0895,-2.6433,1,0,1,1->0,0,1,0,0
112.094,-2.6433,0,0,0,0->0,0,0,0,0
112.0985,-2.6433,0,0,0,0->0,0,0,0,0
112.1569,-2.6433,0,0,0,0->0,0,0,0,0
112.2108,-2.6433,0,0,0,0->0,0,0,0,0
112.3635,-2.6433,1,2,1,1->2,0,0,1,0
112.3815,-2.6433,1,1,0,1->1,0,0,0,0
111.9817,-2.6388,1,0,1,1->0,0,1,0,0
111.9862,-2.6388,0,1,1,0->1,1,0,0,0
112.0132,-2.6388,0,0,0,0->0,0,0,0,0
112.0401,-2.6388,0,0,0,0->0,0,0,0,0
112.1165,-2.6388,0,0,0,0->0,0,0,0,0
112.1569,-2.6388,1,0,1,1->0,0,1,0,0
112.1659,-2.6388,0,0,0,0->0,0,0,0,0
112.1884,-2.6388,0,1,1,0->1,1,0,0,0
112.2108,-2.6388,1,1,0,1->1,0,0,0,0
112.2467,-2.6388,1,1,0,1->1,0,0,0,0
112.2647,-2.6388,0,0,0,0->0,0,0,0,0
112.2782,-2.6388,0,0,0,0->0,0,0,0,0
112.2917,-2.6388,0,0,0,0->0,0,0,0,0
112.3006,-2.6388,0,0,0,0->0,0,0,0,0
112.3051,-2.6388,0,0,0,0->0,0,0,0,0
112.3231,-2.6388,0,0,0,0->0,0,0,0,0
112.3815,-2.6388,1,1,0,1->1,0,0,0,0
112.4084,-2.6388,0,0,0,0->0,0,0,0,0
112.4174,-2.6388,0,0,0,0->0,0,0,0,0
112.5073,-2.6388,0,0,0,0->0,0,0,0,0
111.9593,-2.6343,0,0,0,0->0,0,0,0,0
111.9728,-2.6343,1,0,1,1->0,0,1,0,0
112.0716,-2.6343,1,1,0,1->1,0,0,0,0
112.121,-2.6343,0,0,0,0->0,0,0,0,0
112.1345,-2.6343,0,0,0,0->0,0,0,0,0
112.3051,-2.6343,0,1,1,0->1,1,0,0,0
112.3141,-2.6343,0,0,0,0->0,0,0,0,0
112.359,-2.6343,1,1,0,1->1,0,0,0,0
112.4534,-2.6343,0,0,0,0->0,0,0,0,0
112.4758,-2.6343,0,0,0,0->0,0,0,0,0
111.9593,-2.6298,1,0,1,1->0,0,1,0,0
112.0042,-2.6298,0,0,0,0->0,0,0,0,0
112.0581,-2.6298,1,1,0,1->1,0,0,0,0
112.3321,-2.6298,0,0,0,0->0,0,0,0,0
112.3411,-2.6298,0,0,0,0->0,0,0,0,0
112.5073,-2.6298,0,0,0,0->0,0,0,0,0
111.9862,-2.6253,0,0,0,0->0,0,0,0,0
112.0087,-2.6253,0,0,0,0->0,0,0,0,0
112.0806,-2.6253,0,1,1,0->1,1,0,0,0
112.1659,-2.6253,1,1,0,1->1,0,0,0,0
112.2647,-2.6253,1,0,1,1->0,0,1,0,0
112.2827,-2.6253,0,0,0,0->0,0,0,0,0
112.4219,-2.6253,1,1,0,1->1,0,0,0,0
112.4938,-2.6253,0,0,0,0->0,0,0,0,0
112.5073,-2.6253,0,0,0,0->0,0,0,0,0
111.9683,-2.6208,0,0,0,0->0,0,0,0,0
112.0087,-2.6208,0,0,0,0->0,0,0,0,0
112.094,-2.6208,0,1,1,0->1,1,0,0,0
112.1255,-2.6208,0,0,0,0->0,0,0,0,0
112.1524,-2.6208,0,0,0,0->0,0,0,0,0
112.1973,-2.6208,0,0,0,0->0,0,0,0,0
112.2153,-2.6208,0,0,0,0->0,0,0,0,0
112.2467,-2.6208,1,1,0,1->1,0,0,0,0
112.3366,-2.6208,0,2,1,0->2,1,0,1,0
112.3725,-2.6208,1,2,1,1->2,0,0,1,0
112.4129,-2.6208,1,1,0,1->1,0,0,0,0
112.5207,-2.6208,0,0,0,0->0,0,0,0,0
111.9683,-2.6163,0,0,0,0->0,0,0,0,0
111.9638,-2.6119,0,0,0,0->0,0,0,0,0
111.9728,-2.6119,0,0,0,0->0,0,0,0,0
112.0806,-2.6119,1,1,0,1->1,0,0,0,0
112.1569,-2.6119,0,0,0,0->0,0,0,0,0
112.2243,-2.6119,0,2,1,0->2,1,0,1,0
112.2961,-2.6119,1,0,1,1->0,0,1,0,0
112.4983,-2.6119,0,0,0,0->0,0,0,0,0
111.9683,-2.6074,0,0,0,0->0,0,0,0,0
112.0177,-2.6074,0,0,0,0->0,0,0,0,0
112.1165,-2.6074,0,1,1,0->1,1,0,0,0
112.1884,-2.6074,2,0,1,2->0,0,1,0,0
112.2647,-2.6074,0,0,0,0->0,0,0,0,0
112.3545,-2.6074,0,0,0,0->0,0,0,0,0
112.3635,-2.6074,0,0,0,0->0,0,0,0,0
112.4354,-2.6074,0,1,1,0->1,1,0,0,0
112.4444,-2.6074,0,0,0,0->0,0,0,0,0
112.121,-2.6029,0,0,0,0->0,0,0,0,0
112.1345,-2.6029,0,0,0,0->0,0,0,0,0
112.2018,-2.6029,0,0,0,0->0,0,0,0,0
112.3411,-2.6029,0,0,0,0->0,0,0,0,0
112.4039,-2.6029,1,1,0,1->1,0,0,0,0
112.4489,-2.6029,0,0,0,0->0,0,0,0,0
112.0177,-2.5984,1,1,0,1->1,0,0,0,0
112.0222,-2.5984,1,1,0,1->1,0,0,0,0
112.0626,-2.5984,0,1,1,0->1,1,0,0,0
112.0671,-2.5984,1,1,0,1->1,0,0,0,0
112.1434,-2.5984,1,1,0,1->1,0,0,0,0
112.1794,-2.5984,0,1,1,0->1,1,0,0,0
112.2153,-2.5984,0,0,0,0->0,0,0,0,0
112.2602,-2.5984,1,0,1,1->0,0,1,0,0
112.4309,-2.5984,0,0,0,0->0,0,0,0,0
112.4534,-2.5984,0,0,0,0->0,0,0,0,0
112.4623,-2.5984,0,0,0,0->0,0,0,0,0
111.9638,-2.5939,0,0,0,0->0,0,0,0,0
112.0087,-2.5939,0,0,0,0->0,0,0,0,0
112.0311,-2.5939,2,1,1,2->1,0,0,0,0
112.0536,-2.5939,0,0,0,0->0,0,0,0,0
112.0626,-2.5939,0,1,1,0->1,1,0,0,0
112.1884,-2.5939,0,1,1,0->1,1,0,0,0
112.2961,-2.5939,0,0,0,0->0,0,0,0,0
112.3635,-2.5939,0,0,0,0->0,0,0,0,0
112.368,-2.5939,0,0,0,0->0,0,0,0,0
112.4174,-2.5939,0,0,0,0->0,0,0,0,0
111.9548,-2.5894,0,0,0,0->0,0,0,0,0
112.0761,-2.5894,0,0,0,0->0,0,0,0,0
112.13,-2.5894,0,0,0,0->0,0,0,0,0
112.1479,-2.5894,1,1,0,1->1,0,0,0,0
112.1569,-2.5894,1,0,1,1->0,0,1,0,0
112.2018,-2.5894,0,0,0,0->0,0,0,0,0
112.2333,-2.5894,0,0,0,0->0,0,0,0,0
112.3186,-2.5894,0,0,0,0->0,0,0,0,0
112.3321,-2.5894,0,0,0,0->0,0,0,0,0
112.395,-2.5894,1,1,0,1->1,0,0,0,0
112.4983,-2.5894,0,2,1,0->2,1,0,1,0
112.0446,-2.5849,1,1,0,1->1,0,0,0,0
112.0491,-2.5849,1,1,0,1->1,0,0,0,0
112.2018,-2.5849,0,0,0,0->0,0,0,0,0
112.3186,-2.5849,0,0,0,0->0,0,0,0,0
112.4039,-2.5849,4,1,1,4->1,0,0,0,0
112.4444,-2.5849,0,0,0,0->0,0,0,0,0
112.0626,-2.5804,0,0,0,0->0,0,0,0,0
112.112,-2.5804,0,0,0,0->0,0,0,0,0
112.2602,-2.5804,0,0,0,0->0,0,0,0,0
112.2782,-2.5804,0,0,0,0->0,0,0,0,0
112.2827,-2.5804,0,0,0,0->0,0,0,0,0
112.3231,-2.5804,0,0,0,0->0,0,0,0,0
112.4668,-2.5804,0,0,0,0->0,0,0,0,0
112.4893,-2.5804,0,0,0,0->0,0,0,0,0
112.4938,-2.5804,0,0,0,0->0,0,0,0,0
112.5028,-2.5804,0,1,1,0->1,1,0,0,0
111.9548,-2.5759,0,0,0,0->0,0,0,0,0
111.9638,-2.5759,0,0,0,0->0,0,0,0,0
112.094,-2.5759,0,0,0,0->0,0,0,0,0
112.1884,-2.5759,0,1,1,0->1,1,0,0,0
112.2737,-2.5759,0,0,0,0->0,0,0,0,0
112.2827,-2.5759,0,0,0,0->0,0,0,0,0
111.9593,-2.5714,0,0,0,0->0,0,0,0,0
112.1389,-2.5714,0,0,0,0->0,0,0,0,0
112.2153,-2.5714,0,0,0,0->0,0,0,0,0
112.3545,-2.5714,0,0,0,0->0,0,0,0,0
112.4489,-2.5714,0,0,0,0->0,0,0,0,0
112.4803,-2.5714,0,0,0,0->0,0,0,0,0
112.5073,-2.5714,0,1,1,0->1,1,0,0,0
112.5117,-2.5714,0,1,1,0->1,1,0,0,0
111.9728,-2.5669,0,0,0,0->0,0,0,0,0
112.0132,-2.5669,0,0,0,0->0,0,0,0,0
112.0671,-2.5669,0,0,0,0->0,0,0,0,0
112.1884,-2.5669,0,0,0,0->0,0,0,0,0
112.2018,-2.5669,0,2,1,0->2,1,0,1,0
112.2467,-2.5669,0,0,0,0->0,0,0,0,0
112.2557,-2.5669,0,0,0,0->0,0,0,0,0
112.4039,-2.5669,0,0,0,0->0,0,0,0,0
112.4489,-2.5669,0,0,0,0->0,0,0,0,0
111.9638,-2.5624,1,0,1,1->0,0,1,0,0
112.1479,-2.5624,0,0,0,0->0,0,0,0,0
112.1659,-2.5624,1,0,1,1->0,0,1,0,0
112.1928,-2.5624,0,0,0,0->0,0,0,0,0
112.2108,-2.5624,0,0,0,0->0,0,0,0,0
112.2602,-2.5624,0,0,0,0->0,0,0,0,0
112.2827,-2.5624,0,0,0,0->0,0,0,0,0
112.359,-2.5624,0,0,0,0->0,0,0,0,0
112.368,-2.5624,0,0,0,0->0,0,0,0,0
112.4983,-2.5624,0,1,1,0->1,1,0,0,0
111.9952,-2.558,0,0,0,0->0,0,0,0,0
112.0042,-2.558,1,1,0,1->1,0,0,0,0
112.0581,-2.558,0,0,0,0->0,0,0,0,0
112.0716,-2.558,0,0,0,0->0,0,0,0,0
112.0761,-2.558,0,0,0,0->0,0,0,0,0
112.0985,-2.558,0,0,0,0->0,0,0,0,0
112.1839,-2.558,0,0,0,0->0,0,0,0,0
112.1884,-2.558,1,0,1,1->0,0,1,0,0
112.1928,-2.558,1,1,0,1->1,0,0,0,0
112.2827,-2.558,0,0,0,0->0,0,0,0,0
112.4084,-2.558,1,1,0,1->1,0,0,0,0
112.4219,-2.558,0,0,0,0->0,0,0,0,0
112.4848,-2.558,0,0,0,0->0,0,0,0,0
112.5117,-2.558,0,1,1,0->1,1,0,0,0
112.094,-2.5535,0,0,0,0->0,0,0,0,0
112.1614,-2.5535,0,0,0,0->0,0,0,0,0
112.1749,-2.5535,0,0,0,0->0,0,0,0,0
112.2108,-2.5535,0,0,0,0->0,0,0,0,0
112.3321,-2.5535,0,0,0,0->0,0,0,0,0
112.0356,-2.549,0,0,0,0->0,0,0,0,0
112.094,-2.549,0,0,0,0->0,0,0,0,0
112.112,-2.549,0,0,0,0->0,0,0,0,0
112.2288,-2.549,0,0,0,0->0,0,0,0,0
112.2917,-2.549,0,0,0,0->0,0,0,0,0
